year,ca,age_group,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb_name
2012,S12000045,All,All,Cerebrovascular Disease,72,68,77.95,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,All,Stroke,35,33.06,37.78,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,All,Stroke,35,33.06,37.78,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,All,Subarachnoid Haemorrhage,1,0.94,0.82,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,All,Subarachnoid Haemorrhage,1,0.94,0.82,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Cerebrovascular Disease,31,60.46,91.78,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Cerebrovascular Disease,31,60.46,91.78,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Stroke,12,23.4,40.05,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Stroke,12,23.4,40.05,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Cerebrovascular Disease,41,75.08,64.12,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Cerebrovascular Disease,41,75.08,64.12,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Stroke,23,42.12,35.51,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Stroke,23,42.12,35.51,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Subarachnoid Haemorrhage,1,1.83,1.65,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,All,Female,Subarachnoid Haemorrhage,1,1.83,1.65,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Cerebrovascular Disease,0,0,4.61,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Cerebrovascular Disease,0,0,4.61,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Stroke,0,0,4.61,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Stroke,0,0,4.61,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Cerebrovascular Disease,0,0,9.22,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Cerebrovascular Disease,0,0,9.22,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Stroke,0,0,9.22,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Stroke,0,0,9.22,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Cerebrovascular Disease,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Cerebrovascular Disease,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Cerebrovascular Disease,0,0,2.95,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Cerebrovascular Disease,0,0,2.95,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Stroke,0,0,2.95,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Stroke,0,0,2.95,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Cerebrovascular Disease,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Cerebrovascular Disease,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Cerebrovascular Disease,0,0,5.9,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Cerebrovascular Disease,0,0,5.9,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Stroke,0,0,5.9,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Stroke,0,0,5.9,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Cerebrovascular Disease,0,0,26.53,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Cerebrovascular Disease,0,0,26.53,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Cerebrovascular Disease,0,0,20.74,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Cerebrovascular Disease,0,0,20.74,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Cerebrovascular Disease,0,0,32.32,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Cerebrovascular Disease,0,0,32.32,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Stroke,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Cerebrovascular Disease,0,0,6.66,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Cerebrovascular Disease,0,0,6.66,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Stroke,0,0,3.6,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Stroke,0,0,3.6,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,All,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Cerebrovascular Disease,0,0,7.87,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Cerebrovascular Disease,0,0,7.87,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Stroke,0,0,5.47,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Stroke,0,0,5.47,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Cerebrovascular Disease,0,0,5.45,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Cerebrovascular Disease,0,0,5.45,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Stroke,0,0,1.72,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Stroke,0,0,1.72,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Cerebrovascular Disease,0,0,798.82,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Cerebrovascular Disease,0,0,798.82,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Stroke,0,0,383.41,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Stroke,0,0,383.41,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Subarachnoid Haemorrhage,0,0,9.14,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,All,Subarachnoid Haemorrhage,0,0,9.14,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Cerebrovascular Disease,0,0,940.23,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Cerebrovascular Disease,0,0,940.23,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Stroke,0,0,389.68,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Stroke,0,0,389.68,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Cerebrovascular Disease,0,0,657.4,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Cerebrovascular Disease,0,0,657.4,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Stroke,0,0,377.13,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Stroke,0,0,377.13,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Subarachnoid Haemorrhage,0,0,18.28,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000045,75plus years,Female,Subarachnoid Haemorrhage,0,0,18.28,East Dunbartonshire,NHS Greater Glasgow and Clyde
2012,S12000047,All,All,Cerebrovascular Disease,305,83.29,91.24,Fife,NHS Fife
2012,S12000047,All,All,Stroke,166,45.33,49.02,Fife,NHS Fife
2012,S12000047,All,All,Subarachnoid Haemorrhage,13,3.55,3.67,Fife,NHS Fife
2012,S12000047,All,Male,Cerebrovascular Disease,114,64.24,86.71,Fife,NHS Fife
2012,S12000047,All,Male,Stroke,57,32.12,43.32,Fife,NHS Fife
2012,S12000047,All,Male,Subarachnoid Haemorrhage,6,3.38,3.92,Fife,NHS Fife
2012,S12000047,All,Female,Cerebrovascular Disease,191,101.19,95.78,Fife,NHS Fife
2012,S12000047,All,Female,Stroke,109,57.74,54.71,Fife,NHS Fife
2012,S12000047,All,Female,Subarachnoid Haemorrhage,7,3.71,3.43,Fife,NHS Fife
2012,S12000047,0-44 years,All,Cerebrovascular Disease,0,0,4.09,Fife,NHS Fife
2012,S12000047,0-44 years,All,Stroke,0,0,1.43,Fife,NHS Fife
2012,S12000047,0-44 years,All,Subarachnoid Haemorrhage,0,0,0.53,Fife,NHS Fife
2012,S12000047,0-44 years,Male,Cerebrovascular Disease,0,0,3.18,Fife,NHS Fife
2012,S12000047,0-44 years,Male,Stroke,0,0,1,Fife,NHS Fife
2012,S12000047,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Fife,NHS Fife
2012,S12000047,0-44 years,Female,Cerebrovascular Disease,0,0,5.01,Fife,NHS Fife
2012,S12000047,0-44 years,Female,Stroke,0,0,1.85,Fife,NHS Fife
2012,S12000047,0-44 years,Female,Subarachnoid Haemorrhage,0,0,1.05,Fife,NHS Fife
2012,S12000047,45-64 years,All,Cerebrovascular Disease,0,0,11.97,Fife,NHS Fife
2012,S12000047,45-64 years,All,Stroke,0,0,3.85,Fife,NHS Fife
2012,S12000047,45-64 years,All,Subarachnoid Haemorrhage,0,0,2.95,Fife,NHS Fife
2012,S12000047,45-64 years,Male,Cerebrovascular Disease,0,0,18.3,Fife,NHS Fife
2012,S12000047,45-64 years,Male,Stroke,0,0,5.84,Fife,NHS Fife
2012,S12000047,45-64 years,Male,Subarachnoid Haemorrhage,0,0,2.12,Fife,NHS Fife
2012,S12000047,45-64 years,Female,Cerebrovascular Disease,0,0,5.63,Fife,NHS Fife
2012,S12000047,45-64 years,Female,Stroke,0,0,1.86,Fife,NHS Fife
2012,S12000047,45-64 years,Female,Subarachnoid Haemorrhage,0,0,3.78,Fife,NHS Fife
2012,S12000047,65-74 years,All,Cerebrovascular Disease,0,0,96.08,Fife,NHS Fife
2012,S12000047,65-74 years,All,Stroke,0,0,42.87,Fife,NHS Fife
2012,S12000047,65-74 years,All,Subarachnoid Haemorrhage,0,0,12.88,Fife,NHS Fife
2012,S12000047,65-74 years,Male,Cerebrovascular Disease,0,0,116.84,Fife,NHS Fife
2012,S12000047,65-74 years,Male,Stroke,0,0,58.42,Fife,NHS Fife
2012,S12000047,65-74 years,Male,Subarachnoid Haemorrhage,0,0,16.4,Fife,NHS Fife
2012,S12000047,65-74 years,Female,Cerebrovascular Disease,0,0,75.32,Fife,NHS Fife
2012,S12000047,65-74 years,Female,Stroke,0,0,27.32,Fife,NHS Fife
2012,S12000047,65-74 years,Female,Subarachnoid Haemorrhage,0,0,9.37,Fife,NHS Fife
2012,S12000047,under75 years,All,Cerebrovascular Disease,0,0,17,Fife,NHS Fife
2012,S12000047,under75 years,All,Stroke,0,0,6.91,Fife,NHS Fife
2012,S12000047,under75 years,All,Subarachnoid Haemorrhage,0,0,2.66,Fife,NHS Fife
2012,S12000047,under75 years,Male,Cerebrovascular Disease,0,0,20.7,Fife,NHS Fife
2012,S12000047,under75 years,Male,Stroke,0,0,9.03,Fife,NHS Fife
2012,S12000047,under75 years,Male,Subarachnoid Haemorrhage,0,0,2.51,Fife,NHS Fife
2012,S12000047,under75 years,Female,Cerebrovascular Disease,0,0,13.31,Fife,NHS Fife
2012,S12000047,under75 years,Female,Stroke,0,0,4.79,Fife,NHS Fife
2012,S12000047,under75 years,Female,Subarachnoid Haemorrhage,0,0,2.8,Fife,NHS Fife
2012,S12000047,75plus years,All,Cerebrovascular Disease,0,0,841.92,Fife,NHS Fife
2012,S12000047,75plus years,All,Stroke,0,0,474.73,Fife,NHS Fife
2012,S12000047,75plus years,All,Subarachnoid Haemorrhage,0,0,13.93,Fife,NHS Fife
2012,S12000047,75plus years,Male,Cerebrovascular Disease,0,0,754.16,Fife,NHS Fife
2012,S12000047,75plus years,Male,Stroke,0,0,390.01,Fife,NHS Fife
2012,S12000047,75plus years,Male,Subarachnoid Haemorrhage,0,0,18.14,Fife,NHS Fife
2012,S12000047,75plus years,Female,Cerebrovascular Disease,0,0,929.68,Fife,NHS Fife
2012,S12000047,75plus years,Female,Stroke,0,0,559.46,Fife,NHS Fife
2012,S12000047,75plus years,Female,Subarachnoid Haemorrhage,0,0,9.73,Fife,NHS Fife
2012,S12000048,All,All,Cerebrovascular Disease,150,101.53,94.24,Perth and Kinross,NHS Tayside
2012,S12000048,All,All,Stroke,92,62.27,59.4,Perth and Kinross,NHS Tayside
2012,S12000048,All,All,Subarachnoid Haemorrhage,8,5.41,5.24,Perth and Kinross,NHS Tayside
2012,S12000048,All,Male,Cerebrovascular Disease,59,81.91,95.57,Perth and Kinross,NHS Tayside
2012,S12000048,All,Male,Stroke,36,49.98,62.29,Perth and Kinross,NHS Tayside
2012,S12000048,All,Male,Subarachnoid Haemorrhage,5,6.94,6.74,Perth and Kinross,NHS Tayside
2012,S12000048,All,Female,Cerebrovascular Disease,91,120.19,92.91,Perth and Kinross,NHS Tayside
2012,S12000048,All,Female,Stroke,56,73.96,56.5,Perth and Kinross,NHS Tayside
2012,S12000048,All,Female,Subarachnoid Haemorrhage,3,3.96,3.74,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,All,Cerebrovascular Disease,0,0,2.36,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,All,Stroke,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,All,Subarachnoid Haemorrhage,0,0,1.18,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Male,Cerebrovascular Disease,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Male,Stroke,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Female,Cerebrovascular Disease,0,0,4.72,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Female,Stroke,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000048,0-44 years,Female,Subarachnoid Haemorrhage,0,0,2.36,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,All,Cerebrovascular Disease,0,0,23.56,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,All,Stroke,0,0,6.97,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,All,Subarachnoid Haemorrhage,0,0,9.61,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Male,Cerebrovascular Disease,0,0,33.85,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Male,Stroke,0,0,9.53,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Male,Subarachnoid Haemorrhage,0,0,14.8,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Female,Cerebrovascular Disease,0,0,13.27,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Female,Stroke,0,0,4.42,Perth and Kinross,NHS Tayside
2012,S12000048,45-64 years,Female,Subarachnoid Haemorrhage,0,0,4.43,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,All,Cerebrovascular Disease,0,0,94.21,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,All,Stroke,0,0,39.59,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,All,Subarachnoid Haemorrhage,0,0,13.2,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Male,Cerebrovascular Disease,0,0,82.07,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Male,Stroke,0,0,42.24,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Male,Subarachnoid Haemorrhage,0,0,14.08,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Female,Cerebrovascular Disease,0,0,106.35,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Female,Stroke,0,0,36.93,Perth and Kinross,NHS Tayside
2012,S12000048,65-74 years,Female,Subarachnoid Haemorrhage,0,0,12.31,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,All,Cerebrovascular Disease,0,0,19.13,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,All,Stroke,0,0,6.6,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,All,Subarachnoid Haemorrhage,0,0,5.02,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Male,Cerebrovascular Disease,0,0,19.33,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Male,Stroke,0,0,7.65,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Male,Subarachnoid Haemorrhage,0,0,5.93,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Female,Cerebrovascular Disease,0,0,18.94,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Female,Stroke,0,0,5.55,Perth and Kinross,NHS Tayside
2012,S12000048,under75 years,Female,Subarachnoid Haemorrhage,0,0,4.11,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,All,Cerebrovascular Disease,0,0,853.67,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,All,Stroke,0,0,593.23,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,All,Subarachnoid Haemorrhage,0,0,7.44,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Male,Cerebrovascular Disease,0,0,866.44,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Male,Stroke,0,0,614.73,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Male,Subarachnoid Haemorrhage,0,0,14.87,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Female,Cerebrovascular Disease,0,0,840.89,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Female,Stroke,0,0,571.73,Perth and Kinross,NHS Tayside
2012,S12000048,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Perth and Kinross,NHS Tayside
2012,S12000046,All,All,Cerebrovascular Disease,481,80.83,110.01,Glasgow City,NHS Greater Glasgow and Clyde
2012,S12000046,All,All,Stroke,227,38.15,51.2,Glasgow City,NHS Greater Glasgow and Clyde
2012,S12000046,All,All,Subarachnoid Haemorrhage,24,4.03,4.39,Glasgow City,NHS Greater Glasgow and Clyde
2012,S12000046,All,Male,Cerebrovascular Disease,183,63.78,114.71,Glasgow City,NHS Greater Glasgow and Clyde
