year,hbr,age_group,sex,diagnosis,number_of_deaths,crude_rate,easr,hb_name
2014,S08000024,under75 years,Male,Subarachnoid Haemorrhage,6,1.528382,1.779716,Lothian
2014,S08000024,under75 years,Female,Cerebrovascular Disease,56,13.86581,15.69253,Lothian
2014,S08000024,under75 years,Female,Stroke,22,5.447284,6.064249,Lothian
2014,S08000024,under75 years,Female,Subarachnoid Haemorrhage,22,5.447284,5.980429,Lothian
2014,S08000024,75plus years,All,Cerebrovascular Disease,479,776.6266,780.0491,Lothian
2014,S08000024,75plus years,All,Stroke,287,465.3274,463.4154,Lothian
2014,S08000024,75plus years,All,Subarachnoid Haemorrhage,5,8.10675,6.400299,Lothian
2014,S08000024,75plus years,Male,Cerebrovascular Disease,169,689.3739,765.6948,Lothian
2014,S08000024,75plus years,Male,Stroke,92,375.2804,424.5688,Lothian
2014,S08000024,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Lothian
2014,S08000024,75plus years,Female,Cerebrovascular Disease,310,834.1855,794.4034,Lothian
2014,S08000024,75plus years,Female,Stroke,195,524.7296,502.262,Lothian
2014,S08000024,75plus years,Female,Subarachnoid Haemorrhage,5,13.4546,12.8006,Lothian
2014,S08000025,All,All,Cerebrovascular Disease,12,55.60704,58.56246,Orkney
2014,S08000025,All,All,Stroke,9,41.70528,41.51929,Orkney
2014,S08000025,All,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,All,Male,Cerebrovascular Disease,5,46.60267,59.61392,Orkney
2014,S08000025,All,Male,Stroke,3,27.9616,34.00216,Orkney
2014,S08000025,All,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,All,Female,Cerebrovascular Disease,7,64.51018,57.511,Orkney
2014,S08000025,All,Female,Stroke,6,55.29444,49.03642,Orkney
2014,S08000025,All,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,0-44 years,All,Cerebrovascular Disease,0,0,0,Orkney
2014,S08000025,0-44 years,All,Stroke,0,0,0,Orkney
2014,S08000025,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,0-44 years,Male,Cerebrovascular Disease,0,0,0,Orkney
2014,S08000025,0-44 years,Male,Stroke,0,0,0,Orkney
2014,S08000025,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,0-44 years,Female,Cerebrovascular Disease,0,0,0,Orkney
2014,S08000025,0-44 years,Female,Stroke,0,0,0,Orkney
2014,S08000025,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,45-64 years,All,Cerebrovascular Disease,NA,NA,30.41506,Orkney
2014,S08000025,45-64 years,All,Stroke,NA,NA,30.41506,Orkney
2014,S08000025,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,45-64 years,Male,Cerebrovascular Disease,NA,NA,29.51407,Orkney
2014,S08000025,45-64 years,Male,Stroke,NA,NA,29.51407,Orkney
2014,S08000025,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,45-64 years,Female,Cerebrovascular Disease,NA,NA,31.31606,Orkney
2014,S08000025,45-64 years,Female,Stroke,NA,NA,31.31606,Orkney
2014,S08000025,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,65-74 years,All,Cerebrovascular Disease,NA,NA,72.9235,Orkney
2014,S08000025,65-74 years,All,Stroke,NA,NA,72.9235,Orkney
2014,S08000025,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,65-74 years,Male,Cerebrovascular Disease,0,0,0,Orkney
2014,S08000025,65-74 years,Male,Stroke,0,0,0,Orkney
2014,S08000025,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,65-74 years,Female,Cerebrovascular Disease,NA,NA,145.847,Orkney
2014,S08000025,65-74 years,Female,Stroke,NA,NA,145.847,Orkney
2014,S08000025,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,under75 years,All,Cerebrovascular Disease,NA,NA,17.27138,Orkney
2014,S08000025,under75 years,All,Stroke,NA,NA,17.27138,Orkney
2014,S08000025,under75 years,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,under75 years,Male,Cerebrovascular Disease,NA,NA,8.594757,Orkney
2014,S08000025,under75 years,Male,Stroke,NA,NA,8.594757,Orkney
2014,S08000025,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,under75 years,Female,Cerebrovascular Disease,NA,NA,25.94801,Orkney
2014,S08000025,under75 years,Female,Stroke,NA,NA,25.94801,Orkney
2014,S08000025,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,75plus years,All,Cerebrovascular Disease,NA,NA,476.0611,Orkney
2014,S08000025,75plus years,All,Stroke,NA,NA,286.6925,Orkney
2014,S08000025,75plus years,All,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,75plus years,Male,Cerebrovascular Disease,NA,NA,575.4744,Orkney
2014,S08000025,75plus years,Male,Stroke,NA,NA,290.8992,Orkney
2014,S08000025,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000025,75plus years,Female,Cerebrovascular Disease,NA,NA,376.6478,Orkney
2014,S08000025,75plus years,Female,Stroke,NA,NA,282.4859,Orkney
2014,S08000025,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Orkney
2014,S08000026,All,All,Cerebrovascular Disease,19,81.82601,87.79046,Shetland
2014,S08000026,All,All,Stroke,14,60.29285,67.91364,Shetland
2014,S08000026,All,All,Subarachnoid Haemorrhage,2,8.613264,8.24087,Shetland
2014,S08000026,All,Male,Cerebrovascular Disease,6,50.87764,71.45257,Shetland
2014,S08000026,All,Male,Stroke,6,50.87764,71.45257,Shetland
2014,S08000026,All,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,All,Female,Cerebrovascular Disease,13,113.7656,104.1283,Shetland
2014,S08000026,All,Female,Stroke,8,70.00963,64.37471,Shetland
2014,S08000026,All,Female,Subarachnoid Haemorrhage,2,17.50241,16.48174,Shetland
2014,S08000026,0-44 years,All,Cerebrovascular Disease,0,0,0,Shetland
2014,S08000026,0-44 years,All,Stroke,0,0,0,Shetland
2014,S08000026,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,0-44 years,Male,Cerebrovascular Disease,0,0,0,Shetland
2014,S08000026,0-44 years,Male,Stroke,0,0,0,Shetland
2014,S08000026,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,0-44 years,Female,Cerebrovascular Disease,0,0,0,Shetland
2014,S08000026,0-44 years,Female,Stroke,0,0,0,Shetland
2014,S08000026,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,45-64 years,All,Cerebrovascular Disease,NA,NA,61.27427,Shetland
2014,S08000026,45-64 years,All,Stroke,NA,NA,30.17665,Shetland
2014,S08000026,45-64 years,All,Subarachnoid Haemorrhage,NA,NA,31.09762,Shetland
2014,S08000026,45-64 years,Male,Cerebrovascular Disease,NA,NA,29.78026,Shetland
2014,S08000026,45-64 years,Male,Stroke,NA,NA,29.78026,Shetland
2014,S08000026,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,45-64 years,Female,Cerebrovascular Disease,NA,NA,92.76827,Shetland
2014,S08000026,45-64 years,Female,Stroke,NA,NA,30.57303,Shetland
2014,S08000026,45-64 years,Female,Subarachnoid Haemorrhage,NA,NA,62.19525,Shetland
2014,S08000026,65-74 years,All,Cerebrovascular Disease,NA,NA,80.48527,Shetland
2014,S08000026,65-74 years,All,Stroke,NA,NA,80.48527,Shetland
2014,S08000026,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,65-74 years,Male,Cerebrovascular Disease,NA,NA,160.9705,Shetland
2014,S08000026,65-74 years,Male,Stroke,NA,NA,160.9705,Shetland
2014,S08000026,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,65-74 years,Female,Cerebrovascular Disease,0,0,0,Shetland
2014,S08000026,65-74 years,Female,Stroke,0,0,0,Shetland
2014,S08000026,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,under75 years,All,Cerebrovascular Disease,NA,NA,27.13037,Shetland
2014,S08000026,under75 years,All,Stroke,NA,NA,18.07447,Shetland
2014,S08000026,under75 years,All,Subarachnoid Haemorrhage,NA,NA,9.055901,Shetland
2014,S08000026,under75 years,Male,Cerebrovascular Disease,NA,NA,27.2458,Shetland
2014,S08000026,under75 years,Male,Stroke,NA,NA,27.2458,Shetland
2014,S08000026,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,under75 years,Female,Cerebrovascular Disease,NA,NA,27.01494,Shetland
2014,S08000026,under75 years,Female,Stroke,NA,NA,8.903134,Shetland
2014,S08000026,under75 years,Female,Subarachnoid Haemorrhage,NA,NA,18.1118,Shetland
2014,S08000026,75plus years,All,Cerebrovascular Disease,NA,NA,701.1314,Shetland
2014,S08000026,75plus years,All,Stroke,NA,NA,571.8431,Shetland
2014,S08000026,75plus years,All,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,75plus years,Male,Cerebrovascular Disease,NA,NA,518.4322,Shetland
2014,S08000026,75plus years,Male,Stroke,NA,NA,518.4322,Shetland
2014,S08000026,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000026,75plus years,Female,Cerebrovascular Disease,NA,NA,883.8305,Shetland
2014,S08000026,75plus years,Female,Stroke,NA,NA,625.254,Shetland
2014,S08000026,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Shetland
2014,S08000028,All,All,Cerebrovascular Disease,26,95.41284,76.12161,Western Isles
2014,S08000028,All,All,Stroke,15,55.04587,37.43121,Western Isles
2014,S08000028,All,All,Subarachnoid Haemorrhage,1,3.669725,2.161383,Western Isles
2014,S08000028,All,Male,Cerebrovascular Disease,10,74.38262,77.60723,Western Isles
2014,S08000028,All,Male,Stroke,3,22.31479,19.57501,Western Isles
2014,S08000028,All,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,All,Female,Cerebrovascular Disease,16,115.8916,74.63599,Western Isles
2014,S08000028,All,Female,Stroke,12,86.91873,55.28742,Western Isles
2014,S08000028,All,Female,Subarachnoid Haemorrhage,1,7.243228,4.322767,Western Isles
2014,S08000028,0-44 years,All,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,0-44 years,All,Stroke,0,0,0,Western Isles
2014,S08000028,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,0-44 years,Male,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,0-44 years,Male,Stroke,0,0,0,Western Isles
2014,S08000028,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,0-44 years,Female,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,0-44 years,Female,Stroke,0,0,0,Western Isles
2014,S08000028,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,45-64 years,All,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,45-64 years,All,Stroke,0,0,0,Western Isles
2014,S08000028,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,45-64 years,Male,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,45-64 years,Male,Stroke,0,0,0,Western Isles
2014,S08000028,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,45-64 years,Female,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,45-64 years,Female,Stroke,0,0,0,Western Isles
2014,S08000028,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,65-74 years,All,Cerebrovascular Disease,NA,NA,25.82887,Western Isles
2014,S08000028,65-74 years,All,Stroke,NA,NA,25.82887,Western Isles
2014,S08000028,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,65-74 years,Male,Cerebrovascular Disease,NA,NA,51.65774,Western Isles
2014,S08000028,65-74 years,Male,Stroke,NA,NA,51.65774,Western Isles
2014,S08000028,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,65-74 years,Female,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,65-74 years,Female,Stroke,0,0,0,Western Isles
2014,S08000028,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,under75 years,All,Cerebrovascular Disease,NA,NA,2.980254,Western Isles
2014,S08000028,under75 years,All,Stroke,NA,NA,2.980254,Western Isles
2014,S08000028,under75 years,All,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,under75 years,Male,Cerebrovascular Disease,NA,NA,5.960509,Western Isles
2014,S08000028,under75 years,Male,Stroke,NA,NA,5.960509,Western Isles
2014,S08000028,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,under75 years,Female,Cerebrovascular Disease,0,0,0,Western Isles
2014,S08000028,under75 years,Female,Stroke,0,0,0,Western Isles
2014,S08000028,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,75plus years,All,Cerebrovascular Disease,NA,NA,815.662,Western Isles
2014,S08000028,75plus years,All,Stroke,NA,NA,385.7687,Western Isles
2014,S08000028,75plus years,All,Subarachnoid Haemorrhage,NA,NA,24.01537,Western Isles
2014,S08000028,75plus years,Male,Cerebrovascular Disease,NA,NA,802.0352,Western Isles
2014,S08000028,75plus years,Male,Stroke,NA,NA,157.2327,Western Isles
2014,S08000028,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Western Isles
2014,S08000028,75plus years,Female,Cerebrovascular Disease,NA,NA,829.2888,Western Isles
2014,S08000028,75plus years,Female,Stroke,NA,NA,614.3046,Western Isles
2014,S08000028,75plus years,Female,Subarachnoid Haemorrhage,NA,NA,48.03074,Western Isles
2014,S08000030,All,All,Cerebrovascular Disease,329,79.50701,75.71178,Tayside
2014,S08000030,All,All,Stroke,184,44.46593,41.90184,Tayside
2014,S08000030,All,All,Subarachnoid Haemorrhage,14,3.383277,3.13029,Tayside
2014,S08000030,All,Male,Cerebrovascular Disease,122,60.73489,74.89491,Tayside
2014,S08000030,All,Male,Stroke,70,34.84789,41.70557,Tayside
2014,S08000030,All,Male,Subarachnoid Haemorrhage,3,1.493481,1.513333,Tayside
2014,S08000030,All,Female,Cerebrovascular Disease,207,97.21642,76.52866,Tayside
2014,S08000030,All,Female,Stroke,114,53.53948,42.09812,Tayside
2014,S08000030,All,Female,Subarachnoid Haemorrhage,11,5.16609,4.747248,Tayside
2014,S08000030,0-44 years,All,Cerebrovascular Disease,0,0,0,Tayside
2014,S08000030,0-44 years,All,Stroke,0,0,0,Tayside
2014,S08000030,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Tayside
2014,S08000030,0-44 years,Male,Cerebrovascular Disease,0,0,0,Tayside
2014,S08000030,0-44 years,Male,Stroke,0,0,0,Tayside
2014,S08000030,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Tayside
2014,S08000030,0-44 years,Female,Cerebrovascular Disease,0,0,0,Tayside
2014,S08000030,0-44 years,Female,Stroke,0,0,0,Tayside
2014,S08000030,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Tayside
2014,S08000030,45-64 years,All,Cerebrovascular Disease,23,20.35344,20.43103,Tayside
2014,S08000030,45-64 years,All,Stroke,11,9.734255,9.898929,Tayside
2014,S08000030,45-64 years,All,Subarachnoid Haemorrhage,7,6.194526,6.132676,Tayside
2014,S08000030,45-64 years,Male,Cerebrovascular Disease,13,23.57293,23.56255,Tayside
2014,S08000030,45-64 years,Male,Stroke,9,16.31972,16.35629,Tayside
2014,S08000030,45-64 years,Male,Subarachnoid Haemorrhage,2,3.626605,3.603132,Tayside
2014,S08000030,45-64 years,Female,Cerebrovascular Disease,10,17.28459,17.29951,Tayside
2014,S08000030,45-64 years,Female,Stroke,2,3.456918,3.441572,Tayside
2014,S08000030,45-64 years,Female,Subarachnoid Haemorrhage,5,8.642295,8.66222,Tayside
2014,S08000030,65-74 years,All,Cerebrovascular Disease,29,64.55203,63.72234,Tayside
2014,S08000030,65-74 years,All,Stroke,20,44.51864,45.19572,Tayside
2014,S08000030,65-74 years,All,Subarachnoid Haemorrhage,4,8.903728,7.836767,Tayside
2014,S08000030,65-74 years,Male,Cerebrovascular Disease,15,70.29712,68.87997,Tayside
2014,S08000030,65-74 years,Male,Stroke,14,65.61065,64.656720000000007,Tayside
2014,S08000030,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Tayside
2014,S08000030,65-74 years,Female,Cerebrovascular Disease,14,59.354730000000004,58.56472,Tayside
2014,S08000030,65-74 years,Female,Stroke,6,25.43774,25.73471,Tayside
2014,S08000030,65-74 years,Female,Subarachnoid Haemorrhage,4,16.95849,15.67353,Tayside
2014,S08000030,under75 years,All,Cerebrovascular Disease,52,13.8751,13.30227,Tayside
2014,S08000030,under75 years,All,Stroke,31,8.271696,8.097546,Tayside
2014,S08000030,under75 years,All,Subarachnoid Haemorrhage,11,2.935118,2.690131,Tayside
2014,S08000030,under75 years,Male,Cerebrovascular Disease,28,15.12704,14.80931,Tayside
2014,S08000030,under75 years,Male,Stroke,23,12.42578,12.22349,Tayside
2014,S08000030,under75 years,Male,Subarachnoid Haemorrhage,2,1.080503,1.049264,Tayside
2014,S08000030,under75 years,Female,Cerebrovascular Disease,24,12.65336,11.79524,Tayside
2014,S08000030,under75 years,Female,Stroke,8,4.217785,3.971606,Tayside
2014,S08000030,under75 years,Female,Subarachnoid Haemorrhage,9,4.745009,4.330999,Tayside
2014,S08000030,75plus years,All,Cerebrovascular Disease,277,709.7468,706.7413,Tayside
2014,S08000030,75plus years,All,Stroke,153,392.0262,383.7009,Tayside
2014,S08000030,75plus years,All,Subarachnoid Haemorrhage,3,7.686789,7.580787,Tayside
2014,S08000030,75plus years,Male,Cerebrovascular Disease,94,595.9173,682.427,Tayside
2014,S08000030,75plus years,Male,Stroke,47,297.9587,339.8022,Tayside
2014,S08000030,75plus years,Male,Subarachnoid Haemorrhage,1,6.339546,6.205591,Tayside
2014,S08000030,75plus years,Female,Cerebrovascular Disease,183,786.9614,731.0555,Tayside
2014,S08000030,75plus years,Female,Stroke,106,455.8356,427.5995,Tayside
2014,S08000030,75plus years,Female,Subarachnoid Haemorrhage,2,8.600671,8.955982,Tayside
2014,S08000021,All,All,Cerebrovascular Disease,823,72.02934,86.51522,NA
2014,S08000021,All,All,Stroke,428,37.45876,43.68219,NA
2014,S08000021,All,All,Subarachnoid Haemorrhage,37,3.238257,3.454677,NA
2014,S08000021,All,Male,Cerebrovascular Disease,318,57.77847,89.20761,NA
2014,S08000021,All,Male,Stroke,152,27.61738,41.62183,NA
2014,S08000021,All,Male,Subarachnoid Haemorrhage,9,1.63524,1.977219,NA
2014,S08000021,All,Female,Cerebrovascular Disease,505,85.27352,83.82284,NA
2014,S08000021,All,Female,Stroke,276,46.60493,45.74255,NA
2014,S08000021,All,Female,Subarachnoid Haemorrhage,28,4.728037,4.932135,NA
2014,S08000021,0-44 years,All,Cerebrovascular Disease,7,1.077178,1.231695,NA
2014,S08000021,0-44 years,All,Stroke,2,0.307765,0.35754,NA
2014,S08000021,0-44 years,All,Subarachnoid Haemorrhage,4,0.61553,0.708465,NA
2014,S08000021,0-44 years,Male,Cerebrovascular Disease,3,0.925115,1.099202,NA
2014,S08000021,0-44 years,Male,Stroke,2,0.616743,0.71508,NA
2014,S08000021,0-44 years,Male,Subarachnoid Haemorrhage,1,0.308372,0.384122,NA
2014,S08000021,0-44 years,Female,Cerebrovascular Disease,4,1.228645,1.364189,NA
2014,S08000021,0-44 years,Female,Stroke,0,0,0,NA
2014,S08000021,0-44 years,Female,Subarachnoid Haemorrhage,3,0.921483,1.032808,NA
2014,S08000021,45-64 years,All,Cerebrovascular Disease,66,21.58951,22.99135,NA
2014,S08000021,45-64 years,All,Stroke,34,11.12187,11.84044,NA
2014,S08000021,45-64 years,All,Subarachnoid Haemorrhage,10,3.271138,3.267196,NA
2014,S08000021,45-64 years,Male,Cerebrovascular Disease,41,27.92079,29.56183,NA
2014,S08000021,45-64 years,Male,Stroke,22,14.98189,15.8084,NA
2014,S08000021,45-64 years,Male,Subarachnoid Haemorrhage,3,2.042984,2.064417,NA
2014,S08000021,45-64 years,Female,Cerebrovascular Disease,25,15.73713,16.42087,NA
2014,S08000021,45-64 years,Female,Stroke,12,7.553821,7.872489,NA
2014,S08000021,45-64 years,Female,Subarachnoid Haemorrhage,7,4.406396,4.469975,NA
2014,S08000021,65-74 years,All,Cerebrovascular Disease,126,126.3741,131.5927,NA
2014,S08000021,65-74 years,All,Stroke,77,77.2286,78.75533,NA
2014,S08000021,65-74 years,All,Subarachnoid Haemorrhage,10,10.02969,9.7205,NA
2014,S08000021,65-74 years,Male,Cerebrovascular Disease,68,146.5738,153.4691,NA
2014,S08000021,65-74 years,Male,Stroke,39,84.06441,85.77478,NA
2014,S08000021,65-74 years,Male,Subarachnoid Haemorrhage,3,6.466493,6.338836,NA
2014,S08000021,65-74 years,Female,Cerebrovascular Disease,58,108.7956,109.7163,NA
2014,S08000021,65-74 years,Female,Stroke,38,71.27985,71.73589,NA
2014,S08000021,65-74 years,Female,Subarachnoid Haemorrhage,7,13.1305,13.10216,NA
2014,S08000021,under75 years,All,Cerebrovascular Disease,199,18.85802,22.60995,NA
2014,S08000021,under75 years,All,Stroke,113,10.70832,12.74736,NA
